venda_id;data;cliente_id;produto_id;rep_id;regiao;uf;canal;qtd;preco_unit;desconto;receita_bruta;receita_liquida
10846;07/03/2024 00:00;164;48;17;Sul;RS;Distribuidor;16;67,63;0,02;1082,08;1060,44
10847;10/04/2024 00:00;138;5;25;Sul;RS;Varejo;16;71,1;0;1137,6;1137,6
10848;22/02/2024 00:00;64;38;18;Sul;PR;Varejo;10;162,42;0;1624,2;1624,2
10849;20/07/2024 00:00;206;13;25;Sul;PR;Varejo;21;169,07;0,07;3550,47;3301,94
10850;13/11/2024 00:00;86;55;13;Sudeste;MG;Distribuidor;12;89,67;0,1;1076,04;968,44
10851;25/12/2024 00:00;94;54;1;Sul;PR;Hospitalar;6;106,26;0,01;637,56;631,18
10852;06/09/2024 00:00;41;17;3;Centro-Oeste;MS;Varejo;10;109,62;0,03;1096,2;1063,31
10853;18/04/2024 00:00;98;30;12;Sudeste;ES;Hospitalar;3;136,33;0,03;408,99;396,72
10854;14/05/2024 00:00;83;24;19;Sul;RS;Varejo;9;88,57;0,14;797,13;685,53
10855;21/08/2024 00:00;87;52;2;Sul;RS;Varejo;10;118,9;0,11;1189;1058,21
10856;21/04/2024 00:00;197;54;9;Sul;SC;Varejo;10;113,08;0,01;1130,8;1119,49
10857;16/12/2024 00:00;78;36;4;Sudeste;MG;Varejo;19;24,44;0,13;464,36;403,99
10858;09/11/2024 00:00;84;37;24;Sudeste;SP;Varejo;8;140,01;0,05;1120,08;1064,08
10859;18/03/2024 00:00;32;18;17;Nordeste;CE;Varejo;7;104,46;0,16;731,22;614,22
10860;14/03/2024 00:00;134;59;23;Nordeste;CE;Hospitalar;9;54,8;0,12;493,2;434,02
10861;22/06/2024 00:00;63;55;21;Centro-Oeste;MS;Varejo;7;88,78;0,02;621,46;609,03
10862;23/11/2024 00:00;218;34;19;Nordeste;CE;Varejo;7;116,94;0,06;818,58;769,47
10863;11/07/2024 00:00;200;1;23;Norte;AP;Hospitalar;9;129,87;0,05;1168,83;1110,39
10864;03/01/2024 00:00;48;28;1;Sul;RS;Hospitalar;6;75,69;0;454,14;454,14
10865;31/10/2024 00:00;203;44;3;Centro-Oeste;MT;Hospitalar;21;39,88;0,04;837,48;803,98
10866;23/05/2024 00:00;216;47;25;Nordeste;PI;Varejo;8;97,06;0,13;776,48;675,54
10867;02/06/2024 00:00;72;4;22;Norte;PA;Varejo;32;108,87;0,08;3483,84;3205,13
10868;16/09/2024 00:00;133;36;4;Nordeste;RN;Varejo;8;22,68;0,1;181,44;163,3
10869;27/11/2024 00:00;184;30;6;Sudeste;MG;Varejo;10;125,17;0,01;1251,7;1239,18
10870;26/01/2024 00:00;46;53;25;Nordeste;PB;Varejo;10;113,23;0,2;1132,3;905,84
10871;15/11/2024 00:00;198;7;7;Centro-Oeste;DF;Varejo;7;59,65;0,12;417,55;367,44
10872;04/09/2024 00:00;172;38;7;Centro-Oeste;MT;Hospitalar;20;190,76;0;3815,2;3815,2
10873;18/02/2024 00:00;150;36;19;Sul;PR;Varejo;7;25,91;0;181,37;181,37
10874;12/08/2024 00:00;20;56;23;Nordeste;CE;Distribuidor;4;127,38;0;509,52;509,52
10875;09/11/2024 00:00;126;46;13;Norte;PA;Varejo;5;171,64;0,01;858,2;849,62
10876;01/12/2024 00:00;98;50;3;Sudeste;ES;Hospitalar;10;105,88;0,1;1058,8;952,92
10877;15/02/2024 00:00;213;49;10;Centro-Oeste;MT;Varejo;9;135,03;0,14;1215,27;1045,13
10878;30/05/2024 00:00;22;40;7;Centro-Oeste;MT;Varejo;9;41,69;0,09;375,21;341,44
10879;03/04/2024 00:00;113;25;20;Centro-Oeste;MT;Varejo;8;173,18;0,05;1385,44;1316,17
10880;12/01/2024 00:00;98;39;24;Sudeste;ES;Hospitalar;3;139,91;0;419,73;419,73
10881;22/09/2024 00:00;106;21;18;Norte;PA;Hospitalar;14;120,71;0,09;1689,94;1537,85
10882;15/09/2024 00:00;98;57;18;Sudeste;ES;Hospitalar;12;82,77;0,09;993,24;903,85
10883;03/11/2024 00:00;155;22;14;Sul;SC;Distribuidor;5;156,48;0,06;782,4;735,46
10884;13/11/2024 00:00;165;14;23;Norte;PA;Varejo;12;131,11;0,05;1573,32;1494,65
10885;09/07/2024 00:00;72;57;13;Norte;PA;Varejo;18;99,38;0,02;1788,84;1753,06
10886;26/01/2024 00:00;80;23;16;Sudeste;SP;Varejo;28;60,07;0,04;1681,96;1614,68
10887;23/02/2024 00:00;196;19;11;Sul;RS;Hospitalar;25;16,97;0,09;424,25;386,07
10888;22/05/2024 00:00;78;25;25;Sudeste;MG;Varejo;9;158,37;0,18;1425,33;1168,77
10889;22/04/2024 00:00;203;52;25;Centro-Oeste;MT;Hospitalar;5;124,61;0,04;623,05;598,13
10890;25/11/2024 00:00;116;23;7;Centro-Oeste;MS;Distribuidor;12;61,59;0,02;739,08;724,3
10891;17/02/2024 00:00;34;32;25;Sudeste;MG;Varejo;22;120,37;0;2648,14;2648,14
10892;19/06/2024 00:00;194;34;18;Nordeste;PI;Hospitalar;11;138,91;0,07;1528,01;1421,05
10893;11/06/2024 00:00;53;3;19;Nordeste;BA;Varejo;20;121;0,05;2420;2299
10894;14/04/2024 00:00;160;48;21;Sudeste;RJ;Varejo;31;73,75;0,05;2286,25;2171,94
10895;26/03/2024 00:00;20;55;19;Nordeste;CE;Distribuidor;4;92,24;0,14;368,96;317,31
10896;12/09/2024 00:00;140;3;19;Sul;RS;Varejo;10;160,9;0,06;1609;1512,46
10897;24/06/2024 00:00;93;26;22;Sul;PR;Varejo;21;56,6;0,09;1188,6;1081,63
10898;29/04/2024 00:00;149;25;7;Norte;AP;Varejo;7;164,1;0,08;1148,7;1056,8
10899;12/04/2024 00:00;30;59;18;Centro-Oeste;DF;Varejo;35;53,24;0,07;1863,4;1732,96
10900;14/10/2024 00:00;112;30;22;Nordeste;RN;Varejo;21;139,42;0;2927,82;2927,82
10901;06/07/2024 00:00;194;8;24;Nordeste;PI;Hospitalar;19;117,12;0,16;2225,28;1869,24
10902;17/03/2024 00:00;163;23;21;Nordeste;CE;Varejo;23;60,15;0,09;1383,45;1258,94
10903;31/08/2024 00:00;158;33;5;Nordeste;AL;Varejo;10;121,49;0;1214,9;1214,9
10904;11/07/2024 00:00;206;6;17;Sul;PR;Varejo;23;78,65;0,14;1808,95;1555,7
10905;01/11/2024 00:00;89;47;12;Nordeste;PB;Hospitalar;6;106,02;0,07;636,12;591,59
10906;30/08/2024 00:00;210;18;24;Sul;RS;Varejo;7;94,74;0,04;663,18;636,65
10907;14/12/2024 00:00;162;38;20;Sudeste;SP;Varejo;7;129,88;0,06;909,16;854,61
10908;27/08/2024 00:00;32;33;17;Nordeste;CE;Varejo;4;130,68;0,1;522,72;470,45
10909;30/06/2024 00:00;74;15;14;Centro-Oeste;MT;Hospitalar;52;29,35;0,11;1526,2;1358,32
10910;24/10/2024 00:00;74;18;12;Centro-Oeste;MT;Hospitalar;24;103,62;0,11;2486,88;2213,32
10911;16/08/2024 00:00;112;35;13;Nordeste;RN;Varejo;29;48,94;0;1419,26;1419,26
10912;18/09/2024 00:00;202;14;14;Norte;PA;Varejo;13;128,41;0,08;1669,33;1535,78
10913;22/02/2024 00:00;103;48;7;Sudeste;MG;Varejo;17;75,79;0,01;1288,43;1275,55
10914;06/10/2024 00:00;178;17;7;Norte;AP;Varejo;9;96,13;0,04;865,17;830,56
10915;28/09/2024 00:00;210;23;10;Sul;RS;Varejo;5;55,69;0,09;278,45;253,39
10916;15/01/2024 00:00;163;9;14;Nordeste;CE;Varejo;17;144,47;0,05;2455,99;2333,19
10917;07/03/2024 00:00;199;17;25;Norte;RO;Varejo;4;98,09;0,08;392,36;360,97
10918;27/04/2024 00:00;50;9;22;Sul;PR;Varejo;8;116,84;0,09;934,72;850,6
10919;18/06/2024 00:00;220;41;11;Nordeste;PI;Varejo;14;126,65;0,01;1773,1;1755,37
10920;18/04/2024 00:00;84;31;24;Sudeste;SP;Varejo;20;144,88;0,05;2897,6;2752,72
10921;07/10/2024 00:00;39;58;4;Sudeste;SP;Varejo;5;85,71;0,1;428,55;385,7
10922;27/06/2024 00:00;70;33;7;Sudeste;RJ;Varejo;8;118,51;0,08;948,08;872,23
10923;24/06/2024 00:00;211;26;22;Sul;SC;Varejo;12;50,83;0,03;609,96;591,66
10924;08/08/2024 00:00;91;47;11;Sul;SC;Varejo;8;92,97;0,07;743,76;691,7
10925;29/11/2024 00:00;178;1;25;Norte;AP;Varejo;5;150,82;0,06;754,1;708,85
10926;03/10/2024 00:00;122;35;18;Sudeste;SP;Varejo;17;57,52;0;977,84;977,84
10927;08/06/2024 00:00;19;47;8;Sudeste;SP;Varejo;17;106,51;0,09;1810,67;1647,71
10928;30/12/2024 00:00;120;4;18;Sudeste;SP;Varejo;11;97,76;0,04;1075,36;1032,35
10929;30/04/2024 00:00;145;45;9;Centro-Oeste;MT;Varejo;4;146,14;0,12;584,56;514,41
10930;05/11/2024 00:00;208;60;7;Sul;PR;Varejo;9;129,62;0,1;1166,58;1049,92
10931;08/01/2024 00:00;164;27;10;Sul;RS;Distribuidor;17;18,24;0,08;310,08;285,27
10932;15/08/2024 00:00;73;25;20;Nordeste;RN;Varejo;19;186,52;0,11;3543,88;3154,05
10933;29/02/2024 00:00;67;3;6;Nordeste;PE;Varejo;33;155,04;0,16;5116,32;4297,71
10934;29/12/2024 00:00;210;50;3;Sul;RS;Varejo;7;105,47;0,08;738,29;679,23
10935;09/05/2024 00:00;89;54;3;Nordeste;PB;Hospitalar;5;98,87;0,11;494,35;439,97
10936;27/03/2024 00:00;25;36;4;Sul;PR;Varejo;23;32,44;0,1;746,12;671,51
10937;27/01/2024 00:00;33;5;1;Sul;SC;Hospitalar;9;85,55;0,03;769,95;746,85
10938;19/03/2024 00:00;73;3;1;Nordeste;RN;Varejo;5;164,25;0,12;821,25;722,7
10939;28/03/2024 00:00;186;33;24;Nordeste;PE;Varejo;8;129,6;0,11;1036,8;922,75
10940;22/06/2024 00:00;217;11;23;Centro-Oeste;MS;Varejo;9;105,7;0,05;951,3;903,74
10941;09/09/2024 00:00;158;43;14;Nordeste;AL;Varejo;13;159,01;0,08;2067,13;1901,76
10942;24/12/2024 00:00;104;49;24;Nordeste;SE;Varejo;6;149,5;0,08;897;825,24
10943;15/03/2024 00:00;195;13;22;Sudeste;MG;Hospitalar;65;178,21;0,16;11583,65;9730,27
10944;02/02/2024 00:00;25;8;12;Sul;PR;Varejo;8;106,6;0,08;852,8;784,58
10945;05/01/2024 00:00;212;58;4;Sul;SC;Distribuidor;6;78,77;0,08;472,62;434,81
10946;25/12/2024 00:00;10;43;18;Nordeste;BA;Varejo;4;154,9;0;619,6;619,6
10947;03/06/2024 00:00;186;23;5;Nordeste;PE;Varejo;11;56,9;0,2;625,9;500,72
10948;02/09/2024 00:00;56;53;17;Nordeste;PE;Varejo;23;104,69;0,03;2407,87;2335,63
10949;29/04/2024 00:00;83;11;16;Sul;RS;Varejo;3;102,73;0;308,19;308,19
10950;06/01/2024 00:00;29;33;15;Norte;AC;Hospitalar;7;117,47;0,14;822,29;707,17
10951;14/01/2024 00:00;103;18;7;Sudeste;MG;Varejo;7;93,04;0,07;651,28;605,69
10952;20/11/2024 00:00;186;24;12;Nordeste;PE;Varejo;7;101,02;0,02;707,14;693
10953;30/11/2024 00:00;2;23;19;Centro-Oeste;DF;Hospitalar;7;58,85;0,15;411,95;350,16
10954;02/09/2024 00:00;81;3;25;Sul;RS;Varejo;10;145,26;0;1452,6;1452,6
10955;12/02/2024 00:00;51;26;15;Centro-Oeste;DF;Distribuidor;7;55,02;0,09;385,14;350,48
10956;03/02/2024 00:00;150;35;6;Sul;PR;Varejo;19;45,91;0,07;872,29;811,23
10957;07/01/2024 00:00;123;46;24;Sudeste;RJ;Varejo;4;165,93;0,16;663,72;557,52
10958;30/05/2024 00:00;42;5;12;Sul;SC;Varejo;33;81,32;0,02;2683,56;2629,89
10959;30/08/2024 00:00;82;3;22;Sul;PR;Varejo;12;150,64;0,02;1807,68;1771,53
10960;09/06/2024 00:00;194;40;17;Nordeste;PI;Hospitalar;4;38,73;0,08;154,92;142,53
10961;25/01/2024 00:00;205;40;23;Sul;SC;Varejo;5;38,73;0,03;193,65;187,84
10962;24/04/2024 00:00;135;42;1;Centro-Oeste;MS;Varejo;22;72,15;0,08;1587,3;1460,32
10963;25/04/2024 00:00;1;25;12;Sul;RS;Varejo;8;174,45;0,11;1395,6;1242,08
10964;31/01/2024 00:00;61;36;14;Sudeste;ES;Hospitalar;3;27,18;0;81,54;81,54
10965;04/06/2024 00:00;205;19;2;Sul;SC;Varejo;31;16,14;0,07;500,34;465,32
10966;09/03/2024 00:00;210;5;14;Sul;RS;Varejo;7;74,96;0,08;524,72;482,74
10967;01/07/2024 00:00;202;37;20;Norte;PA;Varejo;5;124,9;0;624,5;624,5
10968;10/06/2024 00:00;92;26;17;Centro-Oeste;DF;Varejo;6;61,76;0;370,56;370,56
10969;05/11/2024 00:00;143;48;2;Sul;RS;Hospitalar;13;70,62;0,01;918,06;908,88
10970;16/08/2024 00:00;46;9;10;Nordeste;PB;Varejo;6;105,39;0,12;632,34;556,46
10971;21/05/2024 00:00;73;9;14;Nordeste;RN;Varejo;8;146,65;0,02;1173,2;1149,74
10972;19/12/2024 00:00;108;38;12;Centro-Oeste;GO;Hospitalar;16;153,55;0,05;2456,8;2333,96
10973;15/07/2024 00:00;140;24;14;Sul;RS;Varejo;16;91,23;0,04;1459,68;1401,29
10974;20/07/2024 00:00;165;18;23;Norte;PA;Varejo;6;92,9;0,15;557,4;473,79
10975;23/10/2024 00:00;133;48;6;Nordeste;RN;Varejo;5;60,22;0;301,1;301,1
10976;11/08/2024 00:00;158;33;14;Nordeste;AL;Varejo;14;121,62;0,15;1702,68;1447,28
10977;19/06/2024 00:00;73;48;12;Nordeste;RN;Varejo;47;77,14;0,02;3625,58;3553,07
10978;16/01/2024 00:00;19;10;25;Sudeste;SP;Varejo;6;149,85;0,14;899,1;773,23
10979;12/04/2024 00:00;111;35;7;Centro-Oeste;MS;Varejo;14;68,36;0,03;957,04;928,33
10980;25/06/2024 00:00;2;49;9;Centro-Oeste;DF;Hospitalar;22;118,34;0,04;2603,48;2499,34
10981;12/10/2024 00:00;25;17;2;Sul;PR;Varejo;4;104,86;0,03;419,44;406,86
10982;05/06/2024 00:00;39;49;7;Sudeste;SP;Varejo;6;146,2;0,01;877,2;868,43
10983;21/06/2024 00:00;211;52;3;Sul;SC;Varejo;4;115,1;0,04;460,4;441,98
10984;21/07/2024 00:00;48;58;6;Sul;RS;Hospitalar;5;87,95;0,05;439,75;417,76
10985;09/01/2024 00:00;149;33;25;Norte;AP;Varejo;21;109,87;0,06;2307,27;2168,83
10986;19/03/2024 00:00;105;18;3;Nordeste;MA;Hospitalar;13;120,06;0;1560,78;1560,78
10987;19/08/2024 00:00;21;58;20;Nordeste;PI;Varejo;11;81,93;0,02;901,23;883,21
10988;20/11/2024 00:00;22;4;2;Centro-Oeste;MT;Varejo;18;96,94;0,1;1744,92;1570,43
10989;12/02/2024 00:00;157;3;15;Norte;RO;Hospitalar;22;172,71;0,06;3799,62;3571,64
10990;12/10/2024 00:00;206;5;4;Sul;PR;Varejo;15;76,51;0,06;1147,65;1078,79
10991;01/02/2024 00:00;158;51;7;Nordeste;AL;Varejo;5;23,57;0;117,85;117,85
10992;23/11/2024 00:00;1;4;6;Sul;RS;Varejo;21;97,78;0,06;2053,38;1930,18
10993;06/11/2024 00:00;192;24;1;Nordeste;AL;Varejo;17;97,2;0,05;1652,4;1569,78
10994;25/11/2024 00:00;136;36;17;Sudeste;MG;Varejo;15;27,57;0,08;413,55;380,47
10995;20/02/2024 00:00;52;17;25;Norte;TO;Hospitalar;3;96,05;0,07;288,15;267,98
10996;23/07/2024 00:00;108;44;22;Centro-Oeste;GO;Hospitalar;4;40,61;0,03;162,44;157,57
10997;30/05/2024 00:00;80;9;19;Sudeste;SP;Varejo;10;150,26;0;1502,6;1502,6
10998;13/04/2024 00:00;103;21;3;Sudeste;MG;Varejo;18;127,18;0,1;2289,24;2060,32
10999;09/07/2024 00:00;89;41;18;Nordeste;PB;Hospitalar;9;124,27;0,07;1118,43;1040,14
11000;12/05/2024 00:00;108;35;5;Centro-Oeste;GO;Hospitalar;6;52,66;0,08;315,96;290,68
11001;17/05/2024 00:00;219;29;21;Norte;AP;Varejo;14;189,36;0,19;2651,04;2147,34
11002;22/10/2024 00:00;17;1;23;Centro-Oeste;GO;Varejo;17;155,42;0,08;2642,14;2430,77
11003;15/08/2024 00:00;60;29;3;Nordeste;CE;Varejo;7;177,66;0,02;1243,62;1218,75
11004;24/03/2024 00:00;158;56;3;Nordeste;AL;Varejo;4;131,1;0;524,4;524,4
11005;04/01/2024 00:00;49;19;3;Sudeste;RJ;Hospitalar;6;17,71;0,05;106,26;100,95
11006;10/05/2024 00:00;41;19;12;Centro-Oeste;MS;Varejo;19;17,48;0,17;332,12;275,66
11007;24/01/2024 00:00;117;23;16;Sul;PR;Varejo;4;54,52;0,06;218,08;205
11008;29/02/2024 00:00;73;48;19;Nordeste;RN;Varejo;23;71,38;0,07;1641,74;1526,82
11009;03/09/2024 00:00;1;50;12;Sul;RS;Varejo;34;146,37;0,05;4976,58;4727,75
11010;05/04/2024 00:00;166;20;18;Centro-Oeste;GO;Hospitalar;25;59,7;0,06;1492,5;1402,95
11011;04/09/2024 00:00;26;31;20;Sul;RS;Hospitalar;6;155,61;0,13;933,66;812,28
11012;16/07/2024 00:00;182;18;25;Sudeste;MG;Varejo;26;103,36;0,04;2687,36;2579,87
11013;22/03/2024 00:00;152;35;22;Norte;AM;Distribuidor;14;58,51;0,14;819,14;704,46
11014;03/08/2024 00:00;151;25;20;Sudeste;SP;Hospitalar;11;172,69;0;1899,59;1899,59
11015;14/04/2024 00:00;107;23;4;Sudeste;SP;Hospitalar;30;53,51;0,16;1605,3;1348,45
11016;12/06/2024 00:00;73;42;23;Nordeste;RN;Varejo;4;79,41;0,1;317,64;285,88
11017;21/05/2024 00:00;155;19;6;Sul;SC;Distribuidor;4;16,19;0,03;64,76;62,82
11018;04/02/2024 00:00;121;24;16;Norte;TO;Varejo;19;98,07;0,06;1863,33;1751,53
11019;27/06/2024 00:00;139;8;15;Nordeste;RN;Varejo;6;109,51;0;657,06;657,06
11020;13/07/2024 00:00;113;4;11;Centro-Oeste;MT;Varejo;12;99,16;0,12;1189,92;1047,13
11021;03/09/2024 00:00;137;24;12;Sudeste;MG;Varejo;6;99,15;0,15;594,9;505,67
11022;23/01/2024 00:00;202;54;10;Norte;PA;Varejo;7;112,44;0,08;787,08;724,11
11023;24/08/2024 00:00;209;35;19;Norte;AP;Varejo;12;42,61;0,07;511,32;475,53
11024;29/05/2024 00:00;127;30;5;Centro-Oeste;GO;Distribuidor;14;151,15;0;2116,1;2116,1
11025;26/04/2024 00:00;46;29;9;Nordeste;PB;Varejo;7;175,96;0,04;1231,72;1182,45
11026;04/07/2024 00:00;68;44;20;Norte;AM;Varejo;6;42,6;0,06;255,6;240,26
11027;24/11/2024 00:00;206;21;1;Sul;PR;Varejo;6;111,75;0,11;670,5;596,74
11028;19/10/2024 00:00;80;35;1;Sudeste;SP;Varejo;5;54,87;0,02;274,35;268,86
11029;01/03/2024 00:00;12;52;11;Nordeste;PE;Varejo;5;114,08;0,15;570,4;484,84
11030;22/12/2024 00:00;185;51;24;Sul;PR;Varejo;11;22,87;0,08;251,57;231,44
11031;01/11/2024 00:00;58;49;6;Sul;RS;Varejo;6;121,2;0,16;727,2;610,85
11032;01/03/2024 00:00;218;18;14;Nordeste;CE;Varejo;3;105,14;0,07;315,42;293,34
11033;26/08/2024 00:00;197;41;24;Sul;SC;Varejo;5;115,94;0,14;579,7;498,54
11034;06/07/2024 00:00;218;31;23;Nordeste;CE;Varejo;12;162,73;0,06;1952,76;1835,59
11035;08/03/2024 00:00;122;43;18;Sudeste;SP;Varejo;7;171,75;0;1202,25;1202,25
11036;27/07/2024 00:00;148;10;25;Sudeste;RJ;Varejo;14;140,8;0,16;1971,2;1655,81
11037;23/04/2024 00:00;45;5;9;Norte;AP;Distribuidor;28;79,98;0,16;2239,44;1881,13
11038;17/04/2024 00:00;117;4;9;Sul;PR;Varejo;12;97,87;0,08;1174,44;1080,48
11039;25/10/2024 00:00;103;7;10;Sudeste;MG;Varejo;8;60,4;0,06;483,2;454,21
11040;08/06/2024 00:00;142;28;23;Sudeste;MG;Varejo;7;72,18;0,07;505,26;469,89
11041;02/10/2024 00:00;201;24;19;Centro-Oeste;DF;Varejo;9;105,85;0,04;952,65;914,54
11042;06/10/2024 00:00;6;33;8;Sul;SC;Varejo;10;120,13;0,02;1201,3;1177,27
11043;26/10/2024 00:00;21;6;13;Nordeste;PI;Varejo;19;77,6;0,05;1474,4;1400,68
11044;06/12/2024 00:00;59;34;3;Sul;SC;Varejo;9;132;0,13;1188;1033,56
11045;18/11/2024 00:00;151;42;12;Sudeste;SP;Hospitalar;10;70,93;0,01;709,3;702,21
11046;20/11/2024 00:00;34;7;15;Sudeste;MG;Varejo;5;63,63;0,03;318,15;308,61
11047;29/06/2024 00:00;214;2;12;Norte;RO;Varejo;7;84,69;0,08;592,83;545,4
11048;14/08/2024 00:00;6;18;23;Sul;SC;Varejo;7;108,02;0,06;756,14;710,77
11049;05/01/2024 00:00;14;57;5;Centro-Oeste;GO;Distribuidor;6;87,21;0,07;523,26;486,63
11050;07/05/2024 00:00;71;26;16;Sudeste;MG;Distribuidor;5;46,44;0,03;232,2;225,23
11051;19/03/2024 00:00;48;53;19;Sul;RS;Hospitalar;5;104,98;0,09;524,9;477,66
11052;22/07/2024 00:00;169;34;25;Sul;RS;Varejo;5;142,88;0;714,4;714,4
11053;20/05/2024 00:00;5;15;24;Sul;SC;Varejo;11;27,99;0,16;307,89;258,63
11054;22/11/2024 00:00;181;15;20;Sul;SC;Hospitalar;4;29,91;0,05;119,64;113,66
11055;28/04/2024 00:00;79;57;6;Sudeste;SP;Varejo;15;90,41;0,04;1356,15;1301,9
11056;25/06/2024 00:00;89;49;14;Nordeste;PB;Hospitalar;9;123,09;0,06;1107,81;1041,34
11057;13/01/2024 00:00;40;22;7;Nordeste;SE;Distribuidor;8;170,64;0,07;1365,12;1269,56
11058;29/04/2024 00:00;48;50;16;Sul;RS;Hospitalar;5;123,35;0,04;616,75;592,08
11059;16/02/2024 00:00;184;1;20;Sudeste;MG;Varejo;13;137,91;0,09;1792,83;1631,48
11060;10/01/2024 00:00;136;28;21;Sudeste;MG;Varejo;12;57,52;0,1;690,24;621,22
11061;04/04/2024 00:00;95;45;22;Nordeste;MA;Varejo;8;151,94;0,02;1215,52;1191,21
11062;05/10/2024 00:00;191;54;7;Nordeste;CE;Varejo;3;106,16;0,08;318,48;293
11063;01/07/2024 00:00;72;11;6;Norte;PA;Varejo;11;112,88;0;1241,68;1241,68
11064;29/04/2024 00:00;111;41;3;Centro-Oeste;MS;Varejo;7;116,94;0,08;818,58;753,09
11065;18/01/2024 00:00;211;52;20;Sul;SC;Varejo;9;109,46;0;985,14;985,14
11066;13/08/2024 00:00;136;8;16;Sudeste;MG;Varejo;9;113,28;0,05;1019,52;968,54
11067;10/06/2024 00:00;86;36;13;Sudeste;MG;Distribuidor;7;29,16;0,01;204,12;202,08
11068;19/07/2024 00:00;162;53;8;Sudeste;SP;Varejo;12;103,02;0,07;1236,24;1149,7
11069;01/01/2024 00:00;108;32;16;Centro-Oeste;GO;Hospitalar;2;119,14;0,12;238,28;209,69
11070;21/01/2024 00:00;212;14;22;Sul;SC;Distribuidor;4;118,4;0,08;473,6;435,71
11071;31/05/2024 00:00;54;12;18;Nordeste;RN;Hospitalar;30;108,31;0;3249,3;3249,3
11072;23/04/2024 00:00;93;32;8;Sul;PR;Varejo;5;107,95;0,05;539,75;512,76
11073;22/08/2024 00:00;82;19;10;Sul;PR;Varejo;8;14,74;0,07;117,92;109,67
11074;21/12/2024 00:00;216;40;4;Nordeste;PI;Varejo;25;39,7;0,08;992,5;913,1
11075;13/05/2024 00:00;68;31;25;Norte;AM;Varejo;14;152,24;0,06;2131,36;2003,48
11076;27/02/2024 00:00;100;10;17;Norte;AP;Varejo;8;144,13;0,06;1153,04;1083,86
11077;13/06/2024 00:00;196;51;17;Sul;RS;Hospitalar;10;22,68;0,13;226,8;197,32
11078;29/09/2024 00:00;142;48;21;Sudeste;MG;Varejo;9;64,78;0,06;583,02;548,04
11079;26/04/2024 00:00;199;41;7;Norte;RO;Varejo;3;133,56;0;400,68;400,68
11080;12/04/2024 00:00;29;35;11;Norte;AC;Hospitalar;4;56,33;0;225,32;225,32
11081;23/08/2024 00:00;136;1;13;Sudeste;MG;Varejo;3;145,71;0;437,13;437,13
11082;27/09/2024 00:00;201;37;20;Centro-Oeste;DF;Varejo;6;129,05;0,11;774,3;689,13
11083;13/06/2024 00:00;211;55;10;Sul;SC;Varejo;8;98,16;0,01;785,28;777,43
11084;16/12/2024 00:00;56;25;20;Nordeste;PE;Varejo;9;145,52;0;1309,68;1309,68
11085;06/09/2024 00:00;37;35;4;Norte;TO;Distribuidor;6;55,57;0,03;333,42;323,42
11086;09/01/2024 00:00;193;59;20;Sudeste;ES;Varejo;7;47,01;0,07;329,07;306,04
11087;18/06/2024 00:00;92;38;23;Centro-Oeste;DF;Varejo;6;161,78;0,01;970,68;960,97
11088;17/02/2024 00:00;42;42;25;Sul;SC;Varejo;10;68,1;0,13;681;592,47
11089;03/01/2024 00:00;194;23;2;Nordeste;PI;Hospitalar;8;64,22;0,06;513,76;482,93
11090;11/01/2024 00:00;95;21;13;Nordeste;MA;Varejo;14;112,58;0,13;1576,12;1371,22
11091;24/10/2024 00:00;147;55;6;Sudeste;RJ;Varejo;10;91,82;0,02;918,2;899,84
11092;10/03/2024 00:00;91;13;11;Sul;SC;Varejo;29;187,18;0,08;5428,22;4993,96
11093;10/07/2024 00:00;164;51;5;Sul;RS;Distribuidor;22;23,22;0,12;510,84;449,54
11094;14/11/2024 00:00;135;18;17;Centro-Oeste;MS;Varejo;11;106,63;0,02;1172,93;1149,47
11095;03/12/2024 00:00;194;34;18;Nordeste;PI;Hospitalar;15;121,53;0;1822,95;1822,95
11096;14/02/2024 00:00;58;49;17;Sul;RS;Varejo;15;120,87;0,05;1813,05;1722,4
11097;14/09/2024 00:00;92;36;5;Centro-Oeste;DF;Varejo;5;28,18;0,14;140,9;121,17
11098;16/02/2024 00:00;146;28;23;Sul;SC;Varejo;13;73,53;0,11;955,89;850,74
11099;08/05/2024 00:00;20;48;14;Nordeste;CE;Distribuidor;17;75,1;0,08;1276,7;1174,56
11100;26/12/2024 00:00;1;37;1;Sul;RS;Varejo;6;118,47;0,09;710,82;646,85
11101;18/10/2024 00:00;53;41;4;Nordeste;BA;Varejo;13;129,73;0,09;1686,49;1534,71
11102;03/12/2024 00:00;21;23;14;Nordeste;PI;Varejo;2;56,93;0;113,86;113,86
11103;14/02/2024 00:00;46;53;3;Nordeste;PB;Varejo;9;94,53;0,13;850,77;740,17
11104;20/06/2024 00:00;54;19;19;Nordeste;RN;Hospitalar;9;18,08;0,12;162,72;143,19
11105;13/07/2024 00:00;68;52;10;Norte;AM;Varejo;7;109,19;0,13;764,33;664,97
11106;26/03/2024 00:00;6;48;17;Sul;SC;Varejo;9;64,77;0,02;582,93;571,27
11107;23/01/2024 00:00;138;24;23;Sul;RS;Varejo;4;98,57;0,14;394,28;339,08
11108;01/09/2024 00:00;136;34;24;Sudeste;MG;Varejo;14;126,74;0,09;1774,36;1614,67
11109;25/06/2024 00:00;42;4;16;Sul;SC;Varejo;9;102,11;0,04;918,99;882,23
